pos,label
v-sapafg- d-------- n-s---fg- r-------- n-s---fa- v3paia--- u-------- c-------- l-p---mn- d-------- n-p---mn- v3paia--- p-p---na- u--------,t
a-s---nn- u-------- i-------- n-p---mv- u-------- l-p---ma- d-------- n-s---fg- a-s---fg- c-------- n-s---fg- v-sppefg- v-pppama- r-------- l-p---ma- d-------- n-s---fg- u-------- c-------- d-------- p1p---mn- d-------- u-------- v-pfpmma- v--ana--- a-s---na- u-------- d-------- d-------- c-------- d-------- a-p---na- v3ppie--- u-------- c-------- c-------- d-------- u-------- c-------- d-------- d-------- a-p---nn- u-------- d-------- c-------- c-------- d-------- l-s---fa- n-s---fa- a-s---fa- v3pfia--- u--------,t
c-------- d-------- p-p---ng- p-s---na- a-s---na- v3pfia--- u-------- d-------- v--pne--- c-------- v3ppsa--- u--------,t
n-p---mn- d-------- r-------- l-s---fg- n-s---fg- l-s---fg- n-s---fg- d-------- p-p---na- v-pppamn- a-p---na- p2p---md- v--fnm--- v3paia--- p1p---ma- u--------,t
v3sria--- d-------- l-s---nn- a-s---nn- n-s---nn- r-------- d-------- p2p---ma- r-------- l-s---fa- n-s---fa- p1p---md- a-s---nn- c-------- r-------- l-p---na- a-p---na- p-p---mg- r-------- l-s---nd- v-sppand- a-s---nn- u--------,t
a-p---mn- d-------- d-------- p-s---ng- d-------- r-------- l-s---md- r-------- l-s---ng- n-s---md- a-p---mn- v-papmmn- d-------- p-p---mg- p-s---na- v-pfpmmn- v1ppia--- u-------- c-------- d-------- r-------- l-s---ma- v-sppama- n-s---ma- n-p---mg- a-p---mn- r-------- p-s---na- v1pria--- u--------,t
d-------- v3sria--- l-s---fn- v-sppafn- p1p---mg- a-s---na- n-s---fn- u-------- l-s---nn- d-------- r-------- a-s---fd- n-s---fd- l-s---fd- l-s---mg- d-------- n-s---fd- v--pna--- u-------- d-------- n-s---fn- c-------- n-s---fn- v-sppefn- u--------,t
l-s---fa- d-------- d-------- v-sapmfa- n-s---fa- p-p---mn- r-------- a-p---fa- v1paim--- n-p---ma- u--------,t
c-------- d-------- a-s---fdc n-s---fd- r-------- n-s---fg- c-------- l-s---fg- a-s---fg- n-s---fg- r-------- p1p---ma- v3prie--- d-------- p1p---mn- a-p---mn- v1ppia--- v-pppamn- l-s---fd- a-s---fd- a-s---na- n-s---fd- v--anm--- u-------- c-------- d-------- a-s---mn- l-s---mn- n-s---mn- c-------- v1pfim--- r-------- p-p---md- u-------- n-s---fn- d-------- p2p---mg- c-------- p-s---mg- a-s---mg- n-s---fg- v--pne--- u-------- c-------- n-s---fn- c-------- d-------- r-------- n-s---fg- u-------- n-s---fg- c-------- d-------- n-s---fd- l-s---fd- a-s---na- n-s---fd- a-p---na- v1ppia--- u--------,t
v3sfim--- d-------- p-p---md- v-pppemd- a-s---fn- l-s---fn- n-s---fn- r-------- a-p---na- l-s---fg- a-s---fg- n-s---fg- u-------- a-s---na- d-------- c-------- v-pppemd- c-------- d-------- a-p---ma- v-pppamd- l-s---fa- n-s---fa- v2pfim--- u-------- c-------- r-------- l-p---ng- a-p---ngs v-pppama- v-papmmn- c-------- d-------- d-------- r-------- a-s---ng- n-s---ng- l-s---fa- n-s---fa- v2pfim--- u--------,t
a-s---na- d-------- v1prie--- r-------- l-s---ng- r-------- p-p---md- a-s---na- u--------,t
d-------- v2pame--- u--------,t
a-s---fn- n-s---fn- a-s---fnc c-------- p-s---fn- l-p---md- a-p---md- a-s---fnc u-------- c-------- a-s---fa- p2p---mn- d-------- r-------- a-p---ng- n-p---ng- c-------- n-s---fg- v2paim--- n-s---fa- p-p---md- v--anm--- u-------- p-s---fn- v3spia--- a-s---fn- r-------- n-p---mg- c-------- n-s---fg- v-sppafn- p-s---fa- u-------- d-------- d-------- v-sppafn- r-------- d-------- l-p---ma- a-p---ma- n-s---fa- u-------- p-p---md- d-------- v2pfia--- n-s---fa- u-------- p-p---md- c-------- a-p---md- n-s---fa- u--------,t
p-p---nn- r-------- l-s---md- a-s---md- n-s---md- a-p---md- d-------- d-------- a-p---nn- v3saia--- u-------- c-------- a-p---mn- n-s---fg- v-pppemn- p-p---md- v3ppie--- n-s---fa- c-------- n-s---ma- d-------- a-s---nac v-pppamn- c-------- v-pfpmmn- v3ppie--- u--------,t
l-s---ma- d-------- n-s---ma- u-------- r-------- p-s---ma- a-p---mn- d-------- v1ppoa--- u-------- c-------- p-s---mn- p-p---mg- d-------- v3spie--- v--fnm--- u-------- n-s---fg- v3spia--- c-------- d-------- v3spie--- l-p---ma- n-p---ma- n-s---md- l-s---md- a-s---md- v-pppama- c-------- l-p---ma- n-p---ma- v-pppema- r-------- p-p---md- d-------- p-p---md- a-p---ma- v-pppama- c-------- v-pppama- p1p---ma- d-------- r-------- l-s---fa- a-s---fa- n-s---fa- u-------- c-------- d-------- l-s---nd- a-s---nd- n-s---nd- r-------- p-p---ma- r-------- p-p---mg- v1pasa--- c-------- a-d---mg- v--ana--- v3pasa--- u-------- d-------- v--ana--- p1p---ma- c-------- p-p---ma- a-p---ma- v--anm--- u--------,t
a-s---nn- d-------- d-------- d-------- n-s---nn- v--ana--- u-------- l-p---mg- d-------- v-pppamg- u-------- p-p---mg- c-------- v-papmmg- l-s---fa- n-s---fa- u-------- c-------- v--pna--- p-p---md- d-------- c-------- v--pna--- u--------,t
c-------- d-------- v3ppsa--- c-------- d-------- a-s---nn- l-p---ma- a-p---ma- a-p---ma- p-p---ma- v--pne--- u-------- v3pama--- c-------- a-s---fn- n-s---fn- d-------- d-------- v-sppafn- v3spia--- l-s---fa- n-s---fa- u-------- v-sppefn- c-------- v3spie--- u--------,t
d-------- d-------- r-------- l-s---nd- a-p---mn- u-------- c-------- r-------- l-s---nd- a-p---mn- l-p---md- v-pppemd- v--pna--- v3ppie--- u--------,t
c-------- d-------- v3piia--- a-s---nn- v3spia--- u--------,t
v-pappmn- d-------- r-------- n-s---mg- r-------- n-s---fa- n-s---md- d-------- c-------- l-s---nd- a-s---nd- v3paip--- l-p---na- n-p---na- v--ana--- u--------,t
d-------- p-p---md- v3spma--- a-s---nn- n-s---nn- p-p---na- r-------- p1p---ma- l-p---ma- n-p---ma- v3ppia--- u-------- c-------- n-s---fd- d-------- d-------- v--pne--- r-------- p-p---mg- v-pppemd- c-------- r-------- l-s---ng- a-s---ng- d-------- v--pna--- u--------,t
l-s---mn- d-------- a-p---fa- l-p---fa- n-p---fa- r-------- l-s---ng- v--pne--- l-p---md- a-p---md- v-sppamn- a-s---mns d-------- v3spoa--- u--------,t
v2pfia--- d-------- d-------- l-p---fa- n-p---mg- n-p---fa- v-pppemn- p1p---ma- a-p---mg- v-pppama- a-p---ma- u--------,t
v3srie--- d-------- r-------- p-p---fd- u-------- l-p---fg- n-p---fg- n-p---fg- p-s---fn- a-s---mg- v3spia--- u-------- v--pna--- r-------- a-p---ma- d-------- v3spse--- v--ana--- u--------,t
d-------- a-s---nn- c-------- p-p---md- d-------- r-------- d-------- l-p---mg- a-p---mg- v3sfim--- v--pna--- l-p---fa- n-p---fa- d-------- d-------- d-------- r-------- l-s---fg- a-s---fg- n-s---fg- c-------- d-------- a-p---na- r-------- l-p---mg- a-p---mg- a-p---mg- u-------- p1p---ma- c-------- r-------- l-s---fg- v-sppefg- d-------- n-s---fg- v3pfia--- c-------- r-------- l-s---fg- d-------- d-------- n-s---fg- u-------- c-------- r-------- n-s---nd- v3pfim--- v-pappmg- p-p---mg- p-p---na- v1ppie--- u--------,t
a-s---na- d-------- r-------- a-s---fdc n-s---fd- p1p---mn- d-------- v-papamn- p-p---ma- v1pfia--- u--------,t
p1p---ma- d-------- d-------- v-pppama- c-------- d-------- a-p---ma- v-pppama- v2pfim--- u-------- p-p---mg- c-------- d-------- d-------- n-p---mn- a-p---mg- v-pppamg- c-------- v-pppamg- v2pfim--- u-------- c-------- d-------- r-------- l-s---fg- a-s---fg- n-s---fg- n-s---fa- v--ana--- v2pfim--- u--------,t
p-s---fa- d-------- a-s---nn- u-------- c-------- d-------- d-------- p-p---mg- v--pna--- l-p---ma- r-------- l-s---fg- a-s---fg- a-p---ma- c-------- d-------- p1p---md- v--pna--- d-------- d-------- d-------- v2pasp--- n-s---fa- u-------- d-------- c-------- r-------- l-s---ng- a-s---ng- v-papmma- v--pna--- u--------,t
a-p---na- d-------- u-------- c-------- r-------- n-s---fd- v1paia--- u-------- l-p---na- v-pppana- v1ppia--- u-------- c-------- a-s---nns c-------- l-p---mn- d-------- p-p---mn- a-p---mn- p1p---md- v3piia--- u-------- p-s---nn- a-s---fns n-s---fn- u-------- c-------- p-p---mn- d-------- a-p---mn- u-------- c-------- a-p---mn- l-p---ma- v-papama- v--ana--- u--------,t
d-------- a-s---fg- c-------- d-------- n-s---fg- l-s---fg- n-s---fg- v-sppefg- d-------- a-s---fn- l-s---fn- n-s---fn- u-------- c-------- d-------- d-------- u-------- c-------- v2ppie--- u-------- p-s---ma- a-s---ma- v--pna--- v--rne--- n-p---fa- u-------- c-------- c-------- d-------- u-------- p-s---mn- a-s---mns u-------- p-s---ma- a-s---ma- v--pna--- u--------,t
d-------- p-s---md- p-p---na- v-pppana- d-------- v3spia--- v--pne--- u-------- v3spie--- c-------- c-------- r-------- p-p---na- v-sppemn- l-p---fa- n-p---fa- v3sasa--- u-------- v3sama--- l-s---nn- d-------- v-srpann- p-s---ng- n-s---fa- v-sppann- l-p---ma- a-p---ma- d-------- v-sfpann- u-------- l-s---nn- c-------- v-sppann- d-------- v-sapmmg- a-s---nn- v-sppann- r-------- v-pppama- l-p---ma- a-p---ma- a-s---nnc v-sfpmnn- u-------- c-------- d-------- d-------- r-------- l-s---fg- n-s---fg- d-------- l-s---na- a-s---na- c-------- d-------- l-p---fg- n-p---fg- v-sppemn- u-------- c-------- d-------- l-p---na- a-p---na- p-p---fd- v-sppamn- u-------- c-------- r-------- l-s---ma- v-sppama- c-------- a-s---ma- d-------- v-sppama- n-s---ma- l-s---na- d-------- v-sppamn- v3spsa--- n-s---na- v--ana--- p-s---nn- r-------- a-p---mgs n-p---mg- v3spie--- d-------- c-------- v3spie--- u--------,t
l-s---fg- d-------- d-------- n-s---fg- c-------- n-s---fg- d-------- n-s---mg- v3spie--- u-------- c-------- d-------- d-------- a-s---ma- v2spie--- n-p---md- v--ana--- l-s---na- c-------- d-------- r-------- l-p---na- d-------- v--ana--- u-------- c-------- r-------- l-p---na- p-p---na- a-s---nns v3spia--- u--------,t
a-s---nds d-------- d-------- a-s---nd- u-------- l-p---nd- c-------- a-p---nd- d-------- r-------- a-s---na- u-------- p-s---nd- d-------- d-------- v--anm--- p1p---ma- v2paoa--- u--------,t
n-p---nn- d-------- n-p---nn- n-s---mg- a-p---nn- l-p---md- n-p---md- a-p---nn- u-------- l-s---nn- r-------- p-p---md- d-------- l-s---nn- a-s---nn- c-------- l-s---nn- n-p---mg- u--------,t
p-p---ng- d-------- c-------- v2pfim--- l-p---na- a-------- r-------- a-s---na- v--ana--- c-------- n-p---mn- p1p---ma- v3pfim--- u-------- n-p---md- d-------- c-------- n-p---md- d-------- v2pfia--- u-------- v-papmmn- c-------- p1p---ma- v2pfia--- r-------- p-p---ma- a-p---fdc n-p---fd- l-p---fd- a-p---fd- v--pne--- u--------,t
p-p---na- d-------- l-p---mn- n-p---mn- v3paia--- u--------,t
l-p---mn- d-------- n-p---mn- r-------- p-p---ma- p-p---na- u--------,t
a-s---nn- n-p---mg- a-p---mg- d-------- a-s---na- r-------- l-s---ng- v--anm--- p-p---ma- l-s---ma- n-s---ma- v-papmmg- u-------- c-------- c-------- d-------- p1p---mn- d-------- v1ppia--- c-------- p-p---mn- d-------- d-------- v3ppie--- u-------- v-pappma- a-s---na- d-------- p1p---ma- r-------- a-p---ng- d-------- d-------- r-------- l-s---ma- a-s---ma- n-s---ma- v--pna--- u-------- c-------- l-s---fa- r-------- p1p---mg- d-------- n-s---fa- a-s---nac v2prsa--- c-------- l-s---fa- p-p---mg- n-s---fa- d-------- d-------- v2pasm--- u--------,t
v3ppia--- d-------- n-s---fa- r-------- l-s---na- a-s---na- p-s---mg- d-------- v--anm--- u--------,t
l-s---na- d-------- r-------- n-s---fd- c-------- d-------- n-s---fd- v3paia--- u-------- a-s---ma- d-------- a-s---ma- v-pppemn- r-------- l-p---na- n-p---na- c-------- n-s---ma- v--pna--- c-------- v-pfpamn- v--pne--- u--------,t
d-------- l-s---fn- n-s---fn- p-p---mg- d-------- a-s---fa- n-s---fa- v-srpefn- v3siia--- p-p---ma- n-p---ma- p-p---ng- v3ppia--- p-s---ma- d-------- c-------- r-------- n-p---fa- v--pne--- u-------- r-------- l-s---na- a-p---na- r-------- l-p---ma- d-------- v-pppama- d-------- l-p---ma- p-p---ma- n-s---fd- v-pppama- v--pne--- u--------,t
d-------- a-s---na- l-s---na- a-s---na- a-s---na- d-------- c-------- d-------- v3ppsa--- a-p---md- v3prie--- u-------- c-------- c-------- r-------- a-p---fa- v3ppsa--- c-------- c-------- r-------- p-s---md- d-------- d-------- v3ppsa--- v3ppse--- u-------- d-------- d-------- c-------- v3ppsa--- a-s---na- v3ppsa--- u-------- c-------- c-------- d-------- p-s---na- v3pasa--- v3ppsa--- u--------,t
d-------- c-------- v3piia--- n-p---mn- u-------- c-------- v3ppia--- u-------- a-p---mn- u-------- a-s---nd- a-p---mnc v3piia--- l-p---md- d-------- u-------- a-s---nd- d-------- a-s---fac v3siia--- p-p---md- l-s---fa- n-s---fa- v-pppamd- c-------- v-pppemd- l-p---na- a-p---na- v--pna--- u--------,t
d-------- d-------- r-------- l-p---ma- p-p---ma- c-------- r-------- p1p---ma- p-p---mn- v3ppia--- u-------- a-p---mn- c-------- v-pppamn- v3pria--- d-------- r-------- a-s---ng- c-------- d-------- v3ppia--- u-------- v-pppamn- c-------- d-------- r-------- l-s---nd- d-------- v--pna--- v3paop--- u--------,t
p1p---mn- d-------- d-------- p-p---mn- v1ppia--- r-------- l-s---nd- r-------- p-p---mg- v--pne--- v--ana--- u-------- c-------- r-------- l-s---nd- n-p---mn- d-------- v--pna--- c-------- l-p---na- v-prpana- v--pne--- u--------,t
l-p---fn- d-------- a-p---fn- n-p---fn- v3ppia--- p1p---ma- u-------- c-------- d-------- r-------- a-p---mg- v1ppie--- u--------,t
d-------- a-s---nn- c-------- u-------- c-------- l-p---md- a-p---mdc v-pppamn- v1ppia--- u-------- p-p---md- d-------- a-p---md- d-------- d-------- v1ppoa--- u-------- c-------- v1ppia--- d-------- d-------- d-------- d-------- p-s---na- v-pppemn- u--------,t
a-s---nn- d-------- v3siia--- u-------- c-------- d-------- v1piia--- u-------- p-p---md- d-------- v--ana--- l-s---fd- a-s---fd- n-s---fd- u-------- p1p---md- c-------- a-s---nn- v--anm--- l-s---fa- p-p---mg- n-s---fa- u--------,t
n-s---fd- d-------- c-------- n-s---fd- n-s---mg- a-p---na- r-------- p1p---ma- p-p---na- d-------- v3pria--- c-------- n-s---fa- a-s---fa- v-sppafa- v-sppefa- d-------- d-------- v3piie--- u-------- v-papamg- c-------- p1p---mg- r-------- n-s---fd- v-papamn- n-s---fd- v3ppia--- u--------,t
d-------- v3ppia--- d-------- n-s---fd- a-s---na- v--ana--- v--pne--- u-------- p-s---fa- d-------- d-------- l-s---ma- v-sppama- c-------- r-------- l-s---ng- a-s---ng- v-sppema- v--pna--- p-s---na- v--pna--- v3siia--- u-------- c-------- l-s---ma- r-------- a-s---na- l-p---na- d-------- n-p---na- d-------- c-------- l-p---ma- n-p---ma- d-------- v--pne--- v-sppama- u--------,t
p-p---mn- d-------- d-------- c-------- v--pna--- l-s---na- n-s---na- u-------- c-------- c-------- v3paim--- p1p---ma- d-------- v--fnm--- u-------- d-------- d-------- l-s---na- a-s---na- l-s---fg- n-s---fg- v3paim--- u--------,t
d-------- d-------- v3ppia--- d-------- l-p---na- d-------- a-s---na- p-p---mn- v-papamn- u-------- c-------- d-------- p-p---ma- d-------- v-pppamn- d-------- v--pna--- u-------- c-------- v--pna--- c-------- a-p---ma- v-pppama- p1p---md- v--pne--- p-p---ma- u--------,t
p-p---ma- v3siia--- u-------- c-------- a-p---mns v3piia--- u-------- d-------- v--pna--- u-------- c-------- d-------- r-------- p-s---nd- p1p---mn- d-------- v1prie--- u-------- p-p---mn- c-------- v3ppia--- u-------- c-------- r-------- p-s---nd- p-p---mn- l-s---fg- d-------- n-s---fg- p-p---mg- d-------- d-------- v-papamn- l-s---fg- n-s---fg- d-------- v2pfia--- c-------- l-p---ng- n-p---ng- v-papmmn- l-s---fg- r-------- p1p---mg- n-s---fg- l-s---na- a-s---na- v2pfia--- u-------- d-------- c-------- v-papama- l-s---fa- n-s---fa- a-p---na- d-------- l-p---na- v-pppana- v--pna--- u--------,t
c-------- d-------- d-------- p-p---mn- d-------- r-------- v-pppang- n-p---ng- v1ppie--- c-------- p-p---mn- a-p---mn- c-------- n-p---mn- v3ppia--- v3srie--- u--------,t
c-------- d-------- d-------- d-------- d-------- p-p---ma- v2ppoe--- v--ana--- v3spia--- u--------,t
c-------- d-------- v3srie--- r-------- l-p---fd- n-p---fd- v--pna--- r-------- a-p---ma- p-s---mn- v3spie--- l-p---fg- a-p---fg- n-p---fg- v--ana--- u-------- d-------- l-p---md- r-------- n-s---fd- a-p---mg- v-pppamd- l-s---fn- n-s---fn- v3spia--- u-------- c-------- p-s---mn- d-------- p-s---mg- p-s---ma- v-sfpamn- n-s---fg- v3spie--- c-------- p-s---mn- d-------- l-p---md- v-papmmd- u-------- c-------- v3ppia--- u-------- n-s---ma- r-------- n-s---fg- v3sfia--- u--------,t
p-s---na- d-------- p-p---mn- d-------- v-pppemn- p1p---md- v2paoa--- d-------- u--------,t
d-------- d-------- p-p---md- a-s---na- n-p---mn- d-------- v2paom--- u-------- c-------- d-------- p1p---md- r-------- a-p---mg- a-p---mn- u--------,t
n-s---fn- d-------- u-------- c-------- v2ppia--- r-------- p-p---mg- u-------- d-------- v--pne--- d-------- r-------- p-p---mg- p-p---ma- u--------,t
d-------- a-p---mn- d-------- v2ppia--- d-------- d-------- d-------- v--ana--- a-p---md- u-------- c-------- c-------- d-------- u-------- l-s---na- a-s---na- r-------- p-p---ma- r-------- p1p---mg- v--pna--- u-------- n-p---md- d-------- d-------- a-p---mn- v2ppia--- u-------- n-p---md- c-------- d-------- r-------- n-s---fg- d-------- v2paim--- u-------- u-------- c-------- l-s---ma- n-s---ma- d-------- v--pna--- c-------- l-p---ma- a-p---mg- v-pppema- v--pne--- u--------,t
d-------- d-------- p1p---mn- n-p---mg- v-papamg- n-s---fa- v1paim--- a-s---fa- p-p---md- u-------- l-p---mg- a-p---mg- n-p---mg- d-------- v-prpemg- c-------- v3spia--- p-p---md- v--pna--- u-------- d-------- c-------- v1pasa--- l-p---ma- v-pppama- a-p---ma- a-s---ma- p-s---ma- v--pna--- u--------,t
c-------- d-------- l-p---ma- a-s---na- p-s---na- v-pppama- v-pppemn- v2pfia--- u-------- v3sfim--- d-------- p-p---nn- l-p---ng- a-p---ng- d-------- a-p---nac p1p---md- v3spia--- u-------- c-------- l-s---ma- n-s---ma- r-------- p-p---md- a-p---md- d-------- c-------- r-------- p1p---md- v2pfia--- u--------,t
n-p---na- d-------- d-------- a-p---na- r-------- p-p---ma- v1ppia--- a-p---na- r-------- l-p---ma- n-p---mg- n-p---ma- u-------- n-s---fa- c-------- c-------- n-s---fa- n-s---fg- a-s---fa- u-------- p-s---fa- d-------- a-p---mn- v-pppamn- c-------- v--pna--- c-------- d-------- a-p---mn- c-------- v--pne--- u-------- v--anp--- p1p---md- r-------- l-s---nd- v-sppand- v1ppia--- v--pna--- u--------,t
n-p---fg- d-------- a-p---fg- v-papamn- d-------- r-------- l-s---ma- n-p---mg- r-------- l-p---na- a-p---na- n-s---ma- r-------- n-p---mg- a-------- n-p---fa- v2paia--- u--------,t
d-------- l-s---fn- n-s---fn- a-s---fn- d-------- c-------- l-s---fn- r-------- n-p---ma- u-------- l-s---nn- r-------- p1p---ma- n-p---ma- p-p---md- d-------- v--ana--- u-------- v3saia--- p-p---md- n-p---mg- d-------- n-s---fa- u-------- n-p---mg- c-------- n-s---fa- u-------- c-------- r-------- n-p---md- a-p---md- v3saim--- p-p---md- d-------- n-p---mn- r-------- a-p---ma- l-p---ma- a-p---ma- v-pppamn- l-p---ng- a-p---ng- a-p---mn- v3ppia--- r-------- l-s---na- v--pna--- u--------,t
a-s---ma- d-------- d-------- v3ppie--- l-s---ma- v-sppama- u-------- c-------- d-------- a-s---na- a-s---mn- v3spsa--- u-------- a-s---ma- c-------- l-s---ma- v-sppama- u-------- c-------- d-------- v3sasa--- a-s---mn- v-sppamn- u-------- c-------- d-------- l-p---na- a-p---na- a-s---nac v3ppie--- n-s---fg- r-------- l-s---fg- d-------- u--------,t
p-p---ng- v-papemn- d-------- a-s---mn- a-s---mn- r-------- a-s---mgc p-p---na- v-sapamn- v3spma--- l-p---nd- a-p---nd- p1p---ma- v--pne--- u-------- c-------- d-------- v3sasa--- a-p---na- d-------- p-p---na- v--pne--- u-------- a-p---na- c-------- u-------- c-------- v3sfia--- u-------- p-p---na- v--pna--- u--------,t
l-s---nn- d-------- d-------- v-sppann- r-------- p-s---nd- d-------- p-s---mn- a-p---na- v3spsa--- d-------- v3spie--- u-------- d-------- l-s---nn- v-sppann- l-s---mg- n-s---mg- p-s---nd- v-pppamn- p-p---ma- n-p---mn- v3ppia--- v--pna--- r-------- a-s---nd- d-------- v3spie--- u-------- c-------- d-------- a-s---nn- v-pappma- p-s---nd- a-s---fa- n-s---fa- d-------- c-------- d-------- v-sppafa- r-------- n-p---ma- v--anm--- u-------- l-s---fg- c-------- v-sppafg- a-s---na- r--------  n-s---fg- a-s---nn- v--ana--- d-------- u-------- l-s---fn- d-------- a-s---fn- n-s---fn- n-s---ma- v-sppafn- u-------- d-------- c-------- a-s---fnc v3spsa--- u-------- v3spie--- a-s---nac n-s---na- v--ana--- u-------- u-------- c-------- c-------- n-s---ng- n-s---fa- a-s---fa- v3ppia--- u-------- p-s---nd- v--pne--- u--------,t
l-s---nn- d-------- d-------- v--pna--- l-p---ma- a-p---ma- a-s---fnc n-s---fn- c-------- l-s---nd- d-------- a-s---nd- v-pappma- r-------- n-p---mg- l-s---na- a-s---na- v--pna--- u--------,t
p1p---mn- d-------- v-prpamn- p-p---nd- r-------- l-s---fd- n-s---fd- a-p---mn- v1paia--- u-------- l-p---ma- a-p---ma- a-p---ma- a-s---ma- p-s---ma- v--pna--- u-------- d-------- r-------- p-p---mg- l-s---na- p-s---na- v1ppia--- v--pne--- u-------- c-------- d-------- l-s---fd- a-s---fd- n-s---fd- v-pappma- l-s---fd- a-s---fd- p1p---ma- v--ana--- u--------,t
l-s---na- d-------- a-s---na- v2pama--- u-------- v-papamn- p-s---ma- a-s---ma- v--pna--- l-s---ma- n-s---ma- r-------- p-s---md- l-s---mn- d-------- v-sppamn- a-s---mn- d-------- c-------- l-s---mn- v-sppamn- a-s---mn- u--------,t
d-------- n-p---ma- a-p---ma- d-------- a-p---ma- v2ppme--- n-s---fd- p1p---mg- c-------- v2ppma--- p-p---md- v-pppamd- u--------,t
d-------- p-p---na- v-pppamn- l-p---na- v-pppana- d-------- v2pfia--- c-------- l-p---na- a-p---na- v2pfim--- p-p---md- a-p---md- u--------,t
p-p---na- d-------- d-------- l-p---mn- n-p---mn- v3paia--- u--------,t
n-p---mn- d-------- v-papamn- a-p---mg- u-------- v-sapmfg- d-------- d-------- n-s---fg- u-------- l-s---fd- d-------- a-s---fd- d-------- a-s---nac l-p---mg- n-p---mg- v3paim--- l-p---ma- n-p---ma- u-------- r-------- d-------- l-s---fd- a-s---fd- v3paia--- n-p---md- n-s---fa- d-------- d-------- v--anm--- c-------- l-p---ma- a-p---ma- a-p---ma- c-------- n-p---ma- v--pna--- u-------- c-------- d-------- r-------- n-s---fa- v3piia--- p-p---md- l-p---mn- n-p---mn- v--pna--- u-------- v3piie--- d-------- p-p---md- l-p---fn- r-------- n-p---ma- n-p---fn- u-------- u-------- n-s---fa- c-------- v3paim--- p-s---fd- p-p---mg- v--pna--- u-------- c-------- p-s---mn- r-------- n-s---fa- v3spsa--- d-------- n-p---fa- c-------- l-p---ma- p-p---fg- a-p---ma- u--------,t
v3siia--- d-------- l-s---mn- r-------- n-p---ma- n-s---mn- d-------- d-------- v--fnm--- p-p---md- u-------- c-------- l-s---fa- n-s---fa- v3piie--- d-------- v--anm--- l-p---md- n-p---md- n-s---na- v-sppafa- a-s---na- u-------- v--pna--- c-------- c-------- d-------- p-p---ma- p-p---md- u-------- c-------- a-p---mdc v-pppamd- u-------- c-------- p-s---nn- v3spsa--- u-------- n-p---md- d-------- c-------- l-p---md- p-p---md- n-s---na- v-pppamd- r-------- n-s---ma- v3ppse--- u--------,t
d-------- d-------- l-s---fg- d-------- n-s---fg- c-------- n-s---fg- d-------- v3siie--- p-p---md- l-s---fn- n-s---fn- r-------- n-s---md- v--pne--- u--------,t
a-s---fd- d-------- n-s---fd- l-p---mn- n-p---mn- l-p---ma- n-p---ma- v3paim--- u-------- c-------- l-p---mg- n-p---mg- v-papamg- d-------- a-s---na- a-s---na- a-------- n-p----a- p-p---md- v3paia--- a-p---ma- u--------,t
v3siia--- d-------- p-p---fg- n-s---mn- d-------- l-s---mn- n-s---mg- d-------- n-s---mn- l-s---mn- n-s---mg- c-------- n-s---mn- l-s---mn- n-s---mg- u--------,t
v3paia--- d-------- p-p---md- d-------- v--pna--- n-p---md- u-------- c-------- d-------- r-------- n-s---fa- v3ppsa--- c-------- v3ppsa--- v--pna--- c-------- r-------- l-p---ng- a-p---ng- p-s---na- n-p---ng- u--------,t
d-------- d-------- v--pna--- r-------- n-s---fa- u--------,t
v3paia--- d-------- p-p---na- l-s---ng- d-------- v--pna--- r-------- l-p---fa- n-p---fa- u--------,t
l-p---fn- d-------- d-------- n-p---fn- v3ppie--- r-------- l-s---fa- n-s---fa- u-------- l-p---mn- c-------- n-p---mn- u-------- c-------- p-p---md- v3slie--- u-------- v3piia--- r-------- l-s---fa- n-s---fa- n-p---fd- a-------- c-------- a-------- u--------,t
v3piia--- d-------- n-p---mg- d-------- a-------- u-------- n-p---mg- d-------- a-------- c-------- n-p---mg- a-------- u-------- n-p---mg- d-------- a-------- c-------- a-------- c-------- n-p---mg- a-s---fn- u-------- a-p---mg- c-------- n-p---mg- a-------- u--------,t
n-p---mn- d-------- a-p---mg- v3piia--- d-------- d-------- r-------- n-p---fa- a-p---mg- u-------- n-p---mg- c-------- n-s---mn- l-s---mn- n-s---mg- a-s---mn- a-s---mn- u--------,t
c-------- d-------- v3paia--- l-s---fd- r-------- n-s---fa- n-s---fd- r-------- n-s---fg- v-pppamn- u-------- v3ppie--- r-------- n-s---na- l-s---fg- n-s---fg- n-s---fg- u--------,t
v3spia--- d-------- n-s---mn- u-------- c-------- n-s---fn- r-------- p-s---mg- v3spie--- r-------- n-s---fg- r-------- l-s---fd- n-s---fd- l-s---fg- n-s---fg- n-s---fn- u--------,t
v3spia--- d-------- r-------- p-s---fa- n-s---fn- n-s---fn- r-------- n-s---fa- u--------,t
r-------- d-------- l-s---fg- n-s---fg- n-s---mn- n-s---mn- v-sppamn- v3spia--- r-------- p-s---fa- u-------- r-------- p-s---mg- d-------- l-s---fa- n-s---fa- v3spia--- u--------,t
v3spia--- d-------- d-------- n-s---fn- n-s---mn- u-------- v-sppamn- l-s---fa- n-s---fa- c-------- n-s---fa- u-------- p-p---ng- r-------- l-s---fv- n-s---fn- v3spia--- l-s---nn- n-s---nn- u--------,t
l-p---mn- d-------- d-------- n-p---mn- l-s---fg- n-s---fg- d-------- v3ppie--- d-------- c-------- n-s---na- v3paim--- u--------,t
